CustomerId,Surname,Gender,Age,EstimatedSalary
15673820,Woodward,Male,33,143450.61
15747772,Cunningham,Male,36,40774.01
15666197,Boni,Female,38,99377.27
15773639,Truscott,Male,35,133617.43
15581893,Ginikanwa,Male,43,101495.0
15672447,Bailey,Male,40,119333.95
15777830,Hutchinson,Female,42,167682.37
15713890,Maclean,Male,44,152884.85
15577598,Chiang,Male,23,70400.86
15786042,Willmore,Female,44,65413.41
15753462,Godson,Male,30,182728.8
15759690,Smith,Male,42,81442.6
15801414,Bitter,Female,35,144251.38
15656141,Ts'ao,Male,39,40207.06
15608701,Chialuka,Male,29,54530.51
15582892,Scott,Male,46,32683.88
15632967,Feng,Male,34,104703.96
15587573,Castiglione,Male,27,26907.43
15654891,He,Male,30,180591.32
15611365,Fanucci,Female,32,60905.51
15749103,Ginikanwa,Female,47,47777.15
15810203,Manning,Female,44,108222.68
15813660,Forlonge,Male,40,3554.63
15605673,Liang,Female,29,78616.92
15669282,Uchechukwu,Female,20,100566.81
15792726,Sung,Female,25,183259.35
15593241,Tochukwu,Male,43,159131.21
15683053,Reyna,Female,48,160976.85
15632736,Liang,Female,30,42933.26
15731865,Unwin,Male,27,91291.2
15760450,Rutherford,Male,43,52471.36
15787204,Howe,Female,43,108804.28
15650454,Tran,Male,57,122449.18
15573730,Thompson,Male,42,41682.3
15705050,Linger,Male,30,148887.69
15791342,Johnston,Male,31,137784.25
15684316,Udokamma,Male,43,190573.91
15700540,Barrera,Female,38,102076.03
15770631,Sutherland,Male,25,56307.51
15790594,Bednall,Female,27,49775.58
15604020,Otoole,Female,36,4395.45
15637599,Cremonesi,Female,44,28461.29
15736578,Hamilton,Male,39,28184.7
15666332,Donaldson,Female,48,3149.1
15727291,McKay,Female,40,194273.12
15785920,Black,Male,35,148537.07
15658987,Kane,Female,46,116378.31
15687719,She,Female,37,6761.84
15799641,Bruno,Male,39,81995.92
15758702,Watson,Female,55,14392.68
15689526,Shih,Female,35,468.94
15586848,Rose,Male,38,122379.54
15707637,Zikoranachukwudimma,Female,56,13228.93
15719426,Cole,Male,67,154002.02
15639265,Isaacs,Male,54,112777.38
15576124,Muravyova,Male,41,128528.83
15757829,Timperley,Female,40,170122.22
15633227,Kenechukwu,Female,28,2803.89
15753092,He,Male,35,181918.26
15782939,Storey,Male,42,115241.96
15746338,Onyekachukwu,Female,40,129956.13
15590676,Kharlamova,Male,34,45858.49
15599329,Christopher,Female,49,131083.56
15783097,Lombardo,Male,27,46422.46
15597885,Kerr,Male,43,57675.88
15597467,Duncan,Female,71,169741.96
15724764,Lawley,Female,42,26022.37
15778418,Burns,Male,40,125334.16
15684769,Whitson,Male,67,21343.74
15756167,Doyne,Female,43,139971.01
15632439,Pinto,Female,39,47455.82
15755138,Chin,Female,32,55593.8
15659092,Davide,Female,50,191756.54
15742116,Torres,Female,48,76373.38
15801994,Buccho,Male,31,169278.51
15647572,Greece,Male,34,136909.88
15644551,Wimble,Female,37,54865.92
15709135,Pirozzi,Male,30,156529.44
15684469,Hsiung,Male,32,113482.2
15627637,Obioma,Male,23,63446.47
15667093,Onio,Male,37,13624.02
15690589,Udinesi,Male,37,148814.54
15595350,Fermin,Female,31,65567.91
15777586,Moss,Female,42,6409.55
15804064,Docherty,Female,35,126997.53
15717770,Marcelo,Female,55,171762.87
15754443,Fadden,Female,35,129031.19
15776939,Zox,Female,48,182691.31
15713517,Otitodilinna,Male,39,12351.01
15683522,Kennedy,Female,37,135123.96
15673995,Tu,Female,65,181490.42
15771054,Barnes,Male,35,186490.37
15578788,Bibi,Male,40,41248.8
15737408,L?,Female,41,116267.28
15750837,Landseer,Male,41,9201.53
15576022,Nwachinemelu,Male,38,80630.32
15635502,Ch'iu,Male,44,159165.7
15627298,Vinogradova,Male,37,86490.09
15811415,Jenks,Female,44,197572.41
15645059,Crace,Female,28,105159.89
15689671,Packham,Male,27,40807.26
15718667,T'ien,Male,35,143.34
15803202,Onyekachi,Male,51,125823.79
15593683,Solomina,Female,30,138465.7
15703394,Hawes,Male,27,44008.91
15570289,Benson,Male,43,66893.28
15567437,Emenike,Female,30,76503.06
15711687,Nero,Male,41,56784.11
15656592,Toscano,Male,48,175657.55
15634373,Yang,Male,30,105155.66
15769125,Palerma,Female,41,47468.56
15711386,Trentini,Female,29,64729.51
15714241,Haddon,Male,42,101108.85
15642530,Coates,Female,47,140938.95
15713599,Castiglione,Male,30,37662.49
15744770,Stone,Male,44,86414.41
15780498,Maynard,Male,34,41820.65
15624397,Moore,Male,43,127734.16
15615219,Obielumani,Male,59,123872.0
15570908,Harding,Female,29,113050.92
15762855,Hill,Female,23,131389.39
15661827,Brown,Female,45,26589.56
15746035,Pagnotto,Male,25,195463.35
15691906,Esposito,Female,49,108876.75
15793424,Tan,Female,28,136054.45
15577905,Hammond,Male,34,182262.66
15667216,Chung,Female,29,129209.09
15673971,Houghton,Female,44,64853.51
15701238,Chia,Male,47,148989.15
15644849,Zikoranachidimma,Female,32,71047.51
15635531,Boag,Female,30,185341.63
15632263,Pagnotto,Male,30,137793.35
15720110,Oluchukwu,Male,32,198317.23
15619045,Baxter,Female,43,162137.5
15697510,Tien,Female,52,109688.82
15784923,Chimezie,Female,37,36320.87
15567383,Slone,Female,44,31384.86
15732621,Martin,Male,34,114083.73
15757981,Loggia,Male,66,163331.65
15727819,Hartley,Female,34,50777.77
15738088,Parkin,Male,63,30772.86
15765173,Lin,Female,60,113796.15
15665159,Brooks,Male,61,188729.08
15618203,Tien,Male,51,86701.4
15791452,Dann,Male,39,153129.22
15638159,Trentino,Female,36,19825.09
15585466,Russo,Male,29,12186.83
15677310,Christie,Male,62,86920.97
15646262,Ross,Male,31,35408.77
15656901,Nnonso,Male,59,165576.55
15621093,Teng,Male,31,48226.76
15592123,Buccho,Male,30,199454.37
15589200,Madukaife,Male,34,118749.58
15602934,Dunn,Female,33,151623.91
15812720,Hooker,Male,37,172097.95
15695383,Griffin,Male,44,87677.15
15723064,Kistler,Male,24,21858.28
15761606,Law,Female,37,123866.28
15650322,Grigoryeva,Female,34,74694.41
15669782,Chu,Male,39,16770.31
15751628,Onyemachukwu,Male,60,49424.6
15809057,Lu,Female,27,172031.22
15617052,Watson,Male,34,183021.06
15590810,Fallaci,Female,41,73979.85
15801293,Ni,Male,27,26265.18
15770968,Leason,Female,19,24857.25
15572356,Tsai,Male,73,167969.15
15603247,Bruner,Female,35,189307.7
15619116,Wallace,Female,36,99770.3
15691792,Young,Male,35,119712.78
15783276,Forbes,Female,25,168607.74
15766137,Muir,Male,34,83087.13
15574554,Pugh,Male,66,130664.79
15578671,Webb,Female,29,133267.69
15716608,Walker,Male,38,67029.82
15690670,Cox,Male,33,141031.08
15630466,Maclean,Male,45,125110.02
15630349,Hollis,Male,23,117832.39
15803801,Jamieson,Male,34,198817.72
15647890,Su,Male,37,146411.6
15606115,P'eng,Female,52,131312.56
15714642,Hawkins,Female,40,141652.2
15741181,Ndubuagha,Male,41,64477.25
15773973,Hill,Male,41,191215.61
15758546,Norton,Male,39,37090.44
15598940,Achebe,Male,38,57517.71
15669783,Simpson,Female,60,63241.21
15624993,Chiang,Female,36,44567.83
15760568,Dalrymple,Female,38,135337.11
15699047,Chukwuemeka,Female,21,33964.03
15616168,Ojiofor,Female,35,61623.19
15773146,Rubeo,Male,26,168989.77
15770375,Fanucci,Female,26,74425.41
15589725,Zubarev,Female,51,178929.84
15710034,T'ao,Male,43,101382.86
15800806,Pai,Male,31,180769.55
15570485,Udegbunam,Male,40,92378.54
15575391,Claypool,Female,37,38252.25
15790750,Manfrin,Male,36,146111.35
15714832,Baker,Male,36,72350.17
15619953,Efremov,Female,42,48242.38
15673929,Chin,Male,64,148305.82
15578835,Brookes,Female,50,8270.06
15752388,Doyle,Female,35,41549.64
15797081,Ajuluchukwu,Female,49,138656.81
15570194,Ikemefuna,Male,29,12510.53
15580149,Fowler,Male,41,43889.41
15777708,Liao,Female,38,192800.25
15769955,Onuora,Female,40,75762.0
15810444,Aksenov,Female,39,9854.72
15645593,Trevisani,Female,41,115724.78
15765345,Wood,Male,35,106303.4
15760873,Lombardo,Male,50,183868.01
15794178,Walpole,Male,34,153895.46
15589361,Chikwendu,Male,34,66695.71
15662483,Ko,Male,43,173851.11
15809736,Steigrad,Male,46,177423.02
15731148,Isayeva,Male,33,109096.71
15774328,Boni,Male,40,166656.18
15646969,Anayolisa,Male,33,176921.0
15718769,Fallaci,Male,36,98413.1
15610226,Fenton,Female,27,77500.81
15616270,Chao,Male,42,119747.08
15790717,Osinachi,Male,35,160387.98
15635703,Chu,Female,39,193715.0
15616365,Obiuto,Female,53,28045.77
15630244,Chu,Male,40,150757.35
15734714,Nash,Female,29,82252.28
15721433,Hixson,Female,38,154395.56
15590201,Fiorentini,Female,50,83866.35
15590828,Chidimma,Male,42,39830.1
15752097,Chiazagomekpere,Male,38,12429.22
15800031,Laura,Male,43,18772.5
15630857,Wu,Female,39,9574.83
15689953,Toscani,Male,43,188486.94
15759733,McMillan,Female,26,64716.08
15810826,Chiekwugo,Male,36,84749.96
15668009,Hendley,Male,37,180551.76
15743456,Birnie,Female,32,60907.49
15725762,Kemp,Male,24,174107.04
15761713,Johnstone,Female,43,110405.9
15769246,Lo Duca,Male,59,187636.06
15781129,Montgomery,Male,38,66580.13
15599124,Miller,Female,29,178779.52
15639004,Chiemezie,Male,72,70783.61
15810995,Wright,Male,34,46772.36
15653773,Shaw,Female,38,163327.27
15708357,Chapman,Female,38,103760.53
15733597,Y?an,Female,41,107839.03
15789560,Clark,Male,42,32900.41
15699524,Howells,Female,30,193984.6
15626475,Gamble,Male,30,140889.32
15810839,Rogers,Male,34,125646.82
15684318,McMillan,Female,50,20344.02
15768120,Brown,Male,36,174268.87
15712807,Robertson,Male,46,108500.66
15696371,Thomas,Female,24,83247.14
15675794,Hsing,Male,47,121840.2
15774277,Chiu,Male,43,132908.07
15603764,Chang,Male,49,100075.1
15618647,Kornilova,Male,29,119327.75
15614643,Chifo,Female,39,136737.13
15707696,Lu,Female,28,22356.97
15749583,Bellucci,Female,38,10137.34
15815125,Michael,Male,45,158379.25
15779620,Sinclair,Male,36,94570.56
15768233,Chukwuebuka,Male,37,980.93
15637788,Schmidt,Male,23,95583.45
15777046,Parry,Female,39,86044.98
15788723,McIntyre,Female,49,166236.38
15790489,Lo Duca,Male,34,5240.53
15739476,Ferrari,Female,32,150684.23
15612670,Berry,Female,46,129508.96
15631222,Cattaneo,Female,39,70665.16
15658972,Foster,Female,40,102085.35
15724691,Gordon,Male,34,195052.12
15740442,May,Male,51,93739.71
15760427,Cameron,Male,40,65612.12
15677939,Ch'eng,Female,41,160095.48
15611599,Curtis,Female,71,49506.82
15633474,Whitehead,Male,51,92406.22
15671973,Chukwuemeka,Male,39,7415.96
15790019,Onwughara,Male,35,25059.06
15737735,Grant,Male,40,116816.54
15661745,Browne,Male,36,144078.02
15797065,Goloubev,Female,32,126675.62
15710671,Gordon,Male,34,183682.09
15656522,Sutherland,Male,32,166850.57
15705085,Quesada,Female,29,27359.19
15744873,Wright,Female,48,101314.65
15781914,Simmons,Male,32,27979.16
15637354,Yobachukwu,Female,24,109470.34
15717307,Read,Male,31,93713.13
15746695,Wunder,Female,39,74870.99
15804962,Nnaife,Male,36,192387.51
15665378,Shen,Female,46,73457.55
15757865,Powell,Male,62,61120.75
15578787,Goddard,Female,52,90964.54
15794323,Buckley,Male,32,116969.73
15697546,McIntyre,Female,36,92118.75
15629519,Yen,Female,37,48357.9
15624703,Okonkwo,Male,35,197325.4
15570002,Burlingame,Female,55,135853.62
15808566,Hs?,Male,46,169122.54
15805463,Board,Male,32,164170.46
15709136,Adams,Male,28,199909.32
15801605,Rizzo,Female,39,83295.09
15567855,Chukwufumnanya,Female,29,39382.06
15675141,Fraser,Female,35,184748.23
15665759,Russell,Female,69,62280.91
15761487,Yefimova,Female,55,196794.11
15700394,Palermo,Female,26,144682.17
15631162,Bergamaschi,Male,32,196342.66
15630641,Shao,Female,37,41516.44
15585066,Chimaraoke,Female,43,112026.1
15722991,McGregor,Male,54,52035.29
15737404,Kesteven,Male,31,185466.85
15722409,Ritchie,Male,47,80149.27
15806420,Jenks,Male,34,170980.86
15658148,Udokamma,Male,38,185827.74
15810660,Boyle,Male,34,113407.26
15709780,Azuka,Female,37,67734.79
15727350,Pai,Female,37,3363.36
15752312,Howells,Male,49,135757.27
15616745,Hs?,Male,35,22314.55
15572294,Kelly,Male,28,129526.57
15674110,Walton,Female,43,37266.43
15662501,Ebelechukwu,Male,48,60017.46
15649239,Vasilieva,Male,46,153015.42
15700424,Hsiao,Female,35,54209.02
15636388,Abrego,Female,23,114603.96
15713975,Gibson,Female,47,165849.49
15592925,Giordano,Male,42,16392.72
15581626,Mancini,Male,54,162719.69
15641319,Afanasyeva,Male,50,107112.25
15723481,Wright,Male,42,41823.22
15787825,Okwudiliolisa,Male,37,99907.29
15710726,Hughes,Male,52,178229.04
15627195,Parrott,Male,26,22095.73
15657957,Hughes,Female,26,197861.16
15676117,Zinachukwudi,Male,44,138328.24
15607874,Keane,Male,38,137276.83
15796993,McCollum,Male,52,21834.4
15649858,Simpson,Male,37,119890.86
15811032,Gambrell,Female,58,24564.7
15679963,Moretti,Male,43,10209.8
15579131,Ricci,Male,25,83449.65
15572428,Rieke,Female,33,81508.1
15622461,Ndubuagha,Female,51,32626.21
15636105,Chung,Male,61,43982.41
15583849,Ts'ai,Male,40,124874.23
15718780,Cox,Female,32,118324.75
15739271,Lei,Male,33,22113.93
15697129,Ulyanova,Female,43,31962.77
15763415,Gray,Male,41,105746.94
15796617,McGregor,Male,29,39925.52
15626628,Tretiakova,Female,31,127630.88
15765857,Genovesi,Male,41,28778.98
15742511,Gordon,Male,35,10008.68
15786433,Aitken,Female,35,24482.16
15685805,Ginikanwa,Female,35,98618.79
15627971,Coates,Female,32,16281.94
15783025,Piazza,Male,37,121239.65
15726289,Cawood,Male,25,42669.37
15802118,Ignatieff,Male,41,164924.11
15607990,Gallo,Male,43,157337.29
15695932,Yelverton,Male,36,153831.6
15812279,William,Male,37,168781.8
15687558,Mault,Female,31,168469.65
15729065,Mackay,Male,28,170829.87
15698902,McIntyre,Female,42,86207.49
15570192,Henry,Female,40,61164.45
15809265,Kao,Female,35,133287.73
15745201,Frewin,Female,43,77128.23
15580623,Yefremova,Male,28,77660.03
15578156,Anenechukwu,Male,32,56897.1
15631063,Trentino,Female,33,72945.32
15692577,Tomlinson,Female,38,45418.12
15810910,Royston,Female,38,158527.45
15723217,Cremonesi,Male,37,111312.96
15733111,Yeh,Male,32,138759.15
15610727,Ch'in,Male,36,190588.59
15792720,Martinez,Male,33,79099.64
15723153,Wearing,Male,33,138613.21
15802823,Maclean,Female,38,194230.82
15756118,T'ao,Male,20,110252.53
15684934,Rose,Male,31,106117.3
15776936,Whitworth,Male,40,169642.13
15729087,Suttor,Male,54,116179.92
15786463,Hsing,Female,59,91.75
15717498,Boni,Male,42,187839.9
15718406,Marshall,Male,41,121098.65
15799468,Catchpole,Female,34,30972.06
15626383,Tang,Male,60,30314.04
15597385,Siddons,Male,41,14479.29
15570271,Wan,Male,31,196395.25
15690330,Efimov,Female,40,19512.38
15680611,Rose,Male,67,72318.77
15810227,Fanucci,Male,34,96615.23
15807194,Iweobiegbulam,Male,34,30772.22
15712199,Ijendu,Female,61,161217.18
15694995,O'Sullivan,Male,23,66795.78
15723400,Hutchinson,Male,28,123969.64
15654772,Kwemto,Female,47,13783.77
15574743,Chiu,Male,29,168924.41
15807593,Berry,Female,36,134778.01
15686718,Hung,Male,37,119782.89
15695299,Mordvinova,Female,45,52167.97
15722701,Bruno,Male,18,167689.56
15799635,Arbour,Male,51,140800.66
15742323,Barese,Male,39,19823.02
15658435,Hingston,Female,27,72969.9
15586029,Davis,Male,34,143711.02
15772337,Lawrence,Female,49,180862.26
15807555,Chung,Male,45,125658.28
15603378,Padovano,Female,36,125870.5
15792862,Blinova,Male,41,15126.32
15657349,Carter,Female,50,22457.25
15777614,Webb,Female,44,82614.89
15653952,T'an,Female,38,32919.42
15724336,Yates,Female,49,126223.84
15689594,Su,Male,29,112010.02
15801920,Christian,Male,39,180962.32
15653347,Chiu,Male,47,128882.66
15749951,Sacco,Male,27,177614.17
15648178,Lettiere,Female,23,174570.55
15738662,Daluchi,Male,41,178373.93
15640855,T'ien,Male,40,103396.08
15584288,Hung,Female,33,59129.72
15760988,Liu,Male,33,683.37
15569624,Feng,Female,31,145567.34
15597949,Gilbert,Female,47,48137.08
15604551,Robb,Female,35,90876.95
15617476,Manfrin,Female,30,198543.09
15645323,Chinwenma,Male,55,106202.07
15793311,Smith,Female,46,166896.01
15764153,Rowe,Female,33,74804.36
15802560,Moran,Female,48,116971.05
15728608,Walker,Female,34,163783.0
15770474,Myers,Female,33,70221.13
15724444,Wall,Female,38,107841.77
15753110,McKay,Male,64,79623.28
15711521,Egobudike,Male,39,138399.67
15632816,Williams,Female,49,182765.14
15693637,Ochoa,Female,30,186648.19
15725509,Otutodilinna,Male,30,149587.92
15684645,Ajuluchukwu,Male,41,129050.67
15692235,Bellucci,Female,38,47764.99
15777459,Gordon,Female,32,172792.43
15656937,Johnston,Male,26,64436.16
15610643,De Luca,Male,44,167461.5
15777315,Hill,Male,43,98348.66
15611058,Eluemuno,Female,60,41536.59
15630413,Howarth,Female,41,72462.25
15635942,Thomson,Male,40,112465.19
15648858,King,Female,27,64511.44
15810732,Grant,Female,36,91830.75
15705448,Gilbert,Male,52,190806.36
15730488,Richmond,Female,27,112311.15
15620443,Fiorentino,Female,81,72276.24
15741078,Greece,Male,54,84920.49
15753161,Dickson,Female,36,17348.56
15711396,Henderson,Male,40,82870.75
15593499,Stevens,Female,47,32080.69
15579189,Mitchell,Female,42,120512.08
15743545,Nworie,Female,29,179032.68
15791316,Boni,Male,35,95623.28
15608246,Wentcher,Female,36,110035.88
15676526,Bentley,Female,34,168822.01
15813911,Hayes-Williams,Female,39,77705.75
15630195,Johnstone,Female,40,49815.62
15736250,Johnstone,Male,38,65632.33
15671334,Nixon,Male,31,169361.89
15574169,Trevisano,Female,32,4721.3
15718839,Tsui,Female,38,23974.85
15762331,Moss,Male,37,199929.17
15606901,Graham,Male,43,40023.7
15713559,Onyemauchechukwu,Female,32,72946.95
15768881,Saunders,Male,29,170421.13
15743075,Ko,Male,35,58879.11
15660980,Cairns,Male,38,25059.05
15810942,Chiemela,Female,61,29909.84
15728362,Robertson,Female,29,158043.11
15683339,P'eng,Female,34,14032.62
15685476,Tseng,Male,31,49809.88
15663650,Russell,Male,52,28806.32
15617434,Yen,Male,38,90490.33
15622470,Yeh,Male,41,75825.57
15703682,Kalinina,Male,33,158336.36
15727391,Collier,Male,29,143454.95
15711062,Thomas,Male,40,117279.49
15567339,Shaw,Male,73,114283.33
15760662,Francis,Female,29,994.86
15605737,George,Male,36,124795.84
15692977,Ikenna,Female,36,77592.8
15672082,Schatz,Male,62,105986.01
15600280,Tao,Female,32,33606.52
15804052,Scott,Male,23,134188.11
15576065,Sims,Female,40,159718.27
15796838,Chibugo,Male,58,85148.78
15693526,Ku,Female,40,119059.13
15748595,Stanton,Female,29,122998.26
15679029,Kung,Male,33,117841.06
15753639,Gibson,Male,37,160593.41
15604138,Iheanacho,Male,34,174189.04
15666095,Costa,Male,51,68260.27
15643487,Sal,Male,39,58854.88
15764033,Lin,Female,43,87994.95
15747288,Ferri,Female,40,150659.35
15790599,Yin,Female,39,109098.39
15737705,Avdeyeva,Female,27,104112.0
15737194,Tu,Female,33,122949.71
15726776,Donnelly,Male,36,21807.16
15804357,Loggia,Male,40,32319.93
15664432,Chao,Female,49,190457.87
15688984,Belonwu,Male,20,177738.98
15583026,Welch,Female,38,80425.65
15771668,Henderson,Male,59,9445.42
15779904,Yobanna,Female,29,174825.57
15784323,Gallo,Female,21,175743.92
15756277,Wilson,Female,43,54949.73
15663312,Marino,Female,35,183752.91
15793197,Bailey,Female,34,46038.28
15731463,Gboliwe,Male,43,78941.59
15621768,Chukwuhaenye,Male,45,198398.68
15691323,Bianchi,Male,40,188892.19
15781326,Ford,Male,35,169286.74
15595640,Rizzo,Male,37,145004.39
15814331,Lung,Female,43,55809.92
15602030,Ramirez,Male,28,54272.12
15747974,Sabbatini,Male,49,192440.54
15611315,Ts'ao,Female,23,103697.57
15636977,Trevisan,Male,36,119110.03
15690337,Chinwenma,Female,27,194681.6
15680666,Berry,Female,39,158948.63
15679551,Colombo,Female,46,165122.55
15778915,Harris,Female,32,189402.71
15568849,Bryan,Female,31,158027.57
15747762,Chigozie,Male,32,3815.48
15753679,Mullawirraburka,Male,24,162809.2
15750049,Steele,Male,40,89519.47
15606097,Zakharov,Male,63,25165.36
15802368,Ch'eng,Female,47,126012.57
15767488,Berry,Male,36,20109.21
15669946,Jen,Female,46,58257.23
15612103,Wang,Female,35,172269.21
15645353,Chubb,Male,26,29818.2
15650018,Chen,Female,43,114659.81
15659002,Mazzanti,Female,45,147184.74
15616028,T'ao,Male,30,15039.41
15660475,Ndubueze,Female,54,76621.49
15652615,Ferri,Male,39,92985.78
15653572,Thornton,Male,43,6009.27
15628059,DeRose,Male,61,191370.97
15703413,Montes,Female,38,188225.67
15610433,Kwemto,Male,35,11743.89
15770548,Lucchese,Female,28,136846.75
15645637,Huggins,Female,39,164248.33
15590888,Wade,Female,34,154631.35
15568326,Kenenna,Female,44,149665.65
15655368,Wheeler,Male,47,91574.92
15665579,Cartwright,Female,28,127233.39
15676091,Iloerika,Male,42,56650.47
15716984,Palermo,Female,56,84644.76
15715078,Nkemakolam,Male,35,148238.16
15569452,Butler,Female,58,193502.9
15628863,Calabresi,Male,38,38020.05
15778192,Nkemdilim,Male,28,176750.81
15793723,Ch'iu,Male,32,176580.63
15798943,Alexander,Female,46,133059.15
15764708,Chiabuotu,Male,30,100843.82
15791040,Vasilyeva,Male,58,30484.19
15631512,Schneider,Female,26,42330.58
15640106,Mason,Male,40,193309.58
15710315,Chukwukadibia,Male,29,112813.79
15771535,Tsui,Female,37,68008.85
15611947,Banks,Male,34,132673.22
15670266,Shih,Female,28,22001.91
15609083,Tretiakova,Female,26,100200.4
15567923,Barese,Female,30,122604.44
15788183,Longo,Female,43,100564.37
15735782,MacDonald,Male,31,5419.31
15774401,Chambers,Male,51,123587.83
15737971,Cowen,Female,30,13935.32
15758750,Iweobiegbunam,Male,31,87060.77
15611767,Mai,Female,52,4859.59
15643770,Yu,Female,52,21085.17
15744717,Duffy,Female,44,26733.86
15570681,Chiang,Male,24,89734.7
15792650,Watts,Male,36,179540.73
15605531,Daly,Female,38,173219.09
15605339,Baker,Female,37,37411.35
15672216,Uvarov,Female,40,80852.11
15812893,Costa,Female,39,43174.49
15624180,Genovesi,Female,37,70927.11
15701364,Doherty,Male,30,54265.55
15762588,Kaleski,Male,31,41872.17
15806318,Wright,Female,48,15068.53
15712596,Huang,Male,31,25950.49
15600399,Trentino,Male,60,197727.14
15576216,Chienezie,Female,37,79555.08
15620750,Sugden,Male,28,15607.27
15623489,Tu,Female,67,134612.48
15667944,Onuchukwu,Male,39,159830.58
15584928,Ugochukwutubelum,Female,32,162961.79
15779913,Davidson,Male,27,192427.16
15644977,Goddard,Female,31,92647.94
15749679,Beck,Male,39,180022.39
15629010,Beam,Female,35,183584.14
15768465,Sheppard,Male,35,28750.67
15767781,Godfrey,Male,38,74846.67
15635364,Gray,Female,49,89729.3
15722004,Hsiung,Female,31,61843.73
15766044,Cameron,Male,49,24770.22
15586680,Fleming,Male,27,80587.27
15635388,Austin,Male,47,116286.25
15655175,Wallace,Male,40,129333.69
15639133,Ku,Female,50,129372.94
15799653,Fiorentino,Female,32,18149.03
15723872,Buccho,Female,46,168369.37
15775627,Gordon,Male,35,67431.28
15630704,Haworth,Male,32,177092.16
15815534,Guidry,Male,37,93736.69
15697249,Lettiere,Female,25,131647.31
15681316,Tai,Female,41,175722.31
15682523,Chigozie,Male,20,85606.83
15650244,Bezrukov,Male,29,64945.57
15648638,Chia,Male,34,190347.72
15795747,Sheppard,Female,39,100791.36
15607330,Vasilyev,Male,42,167873.49
15624013,Maxwell,Female,39,25289.23
15800805,Maher,Female,31,20388.77
15667321,Cocci,Male,49,145089.64
15601116,P'an,Male,32,179093.26
15622033,Rapuluchukwu,Female,41,16025.17
15758451,Azuka,Male,37,9087.81
15688689,Esposito,Female,37,21472.42
15652674,Hou,Male,20,146752.67
15806327,Cyril,Female,40,132562.23
15649618,Tomlinson,Female,39,139537.43
15677117,Crawford,Female,61,133672.61
15751445,Chikwado,Female,52,38984.37
15749669,Hargreaves,Female,31,115217.59
15656351,Laidley,Male,60,93844.82
15667438,Ferguson,Female,38,22068.83
15682273,Burns,Female,38,123846.07
15580912,McNeill,Male,32,172638.13
15785183,Chukwuebuka,Male,29,1591.19
15705383,Shen,Male,35,91775.51
15712903,Diaz,Female,21,153920.22
15774285,Kentish,Female,47,71420.16
15583138,Persse,Male,42,172149.76
15740160,Okwukwe,Male,31,54706.75
15793425,Watt,Female,33,183358.21
15749265,Carslaw,Male,42,57098.0
15623989,Griffin,Male,54,156910.46
15604832,Hsia,Male,29,130224.73
15584580,Fyodorova,Male,35,13946.66
15573854,Chukwujekwu,Male,62,38652.96
15614847,Townsend,Female,45,140041.78
15679966,Marsh,Female,31,166187.1
15799435,Hayes,Male,34,139919.38
15752186,Padovano,Female,27,28137.03
15705544,Ma,Male,61,50368.63
15713632,Ham,Female,48,94978.1
15586523,Paten,Female,29,69903.93
15609176,Cawthorne,Female,32,177607.77
15769308,Herbert,Female,36,196731.08
15676810,Jen,Female,31,65234.6
15634591,Saunders,Male,33,186281.0
15679804,Esquivel,Male,36,111573.3
15677764,Chao,Female,74,196767.83
15571917,Eluemuno,Female,38,72985.61
15574608,Sidorova,Male,36,143265.65
15740868,Pirogova,Female,45,159268.67
15702442,Benson,Female,56,54448.41
15699797,Santana,Male,30,31928.5
15648047,Williamson,Male,27,21793.59
15766826,North,Male,26,21903.62
15591628,Davies,Male,41,49405.93
15583857,Siciliano,Female,43,154908.52
15752534,Mironov,Male,36,182867.84
15741403,Amechi,Female,38,16957.45
15783589,Toscano,Male,40,93717.55
15598046,Su,Female,39,61636.22
15643330,Chukwuemeka,Male,37,95864.5
15680405,P'eng,Male,40,167400.29
15728683,Lombardo,Male,27,131534.96
15621644,Lombardi,Male,83,92934.41
15733032,Butler,Male,47,119808.64
15608381,Dean,Male,50,9439.31
15658946,Piccio,Male,40,18732.91
15757912,Bradley,Female,37,160162.42
15645371,Cameron,Female,51,53630.9
15653110,Chan,Male,42,36405.21
15766355,Lettiere,Male,49,61446.92
15585249,Mironova,Male,42,194686.78
15611786,Tsui,Female,69,134483.07
15575486,Okoli,Female,27,37769.98
15780215,Berry,Male,31,2382.61
15686099,Ruse,Male,61,106826.92
15739042,Bogolyubov,Female,35,39511.61
15815316,Kennedy,Male,50,196371.13
15778489,Bolton,Male,71,122506.78
15786389,Chuang,Female,41,61994.2
15601787,Greco,Male,35,192464.21
15624715,Ma,Female,40,5194.95
15763093,Nucci,Female,35,198256.15
15572073,Yao,Male,35,62634.94
15780256,Palfreyman,Male,34,114006.35
15659305,Webster,Male,19,107994.99
15638882,Cardell,Female,62,48571.14
15714680,Bianchi,Female,78,76016.49
15777217,Somadina,Male,25,180808.39
15739123,Mellor,Male,50,4225.11
15594450,Tomlinson,Male,49,135841.35
15797751,Pai,Female,47,183536.24
15691543,Lennox,Male,58,88791.83
15722845,Meldrum,Male,29,63732.9
15605804,Watson,Male,45,1364.54
15702061,Findlay,Male,29,149184.15
15694321,Su,Female,28,53394.12
15798749,Davidson,Female,43,97910.06
15720050,Barrett,Female,28,101433.76
15758048,Miah,Male,50,116944.3
15805681,Chamberlain,Male,41,113267.48
